"gene_id","length"
"ENSG00000072121",27750
"ENSG00000072133",4098
"ENSG00000072134",24187
"ENSG00000072135",14125
"ENSG00000072163",19543
"ENSG00000072182",8516
"ENSG00000072195",41299
"ENSG00000072201",8826
"ENSG00000072210",22216
"ENSG00000072274",18568
"ENSG00000072310",19563
"ENSG00000072315",5839
"ENSG00000072364",15089
"ENSG00000072401",4886
"ENSG00000072415",10416
"ENSG00000072422",6432
"ENSG00000072444",2425
"ENSG00000072501",12650
"ENSG00000072506",2666
"ENSG00000072518",14461
"ENSG00000072571",6006
"ENSG00000072609",25499
"ENSG00000072657",8652
"ENSG00000072682",13870
"ENSG00000072736",25681
"ENSG00000072756",8232
"ENSG00000072778",20673
"ENSG00000072786",15195
"ENSG00000072803",12671
"ENSG00000072818",11578
"ENSG00000072832",10567
"ENSG00000072840",12684
"ENSG00000072849",10688
"ENSG00000072858",15255
"ENSG00000072864",11639
"ENSG00000072952",20612
"ENSG00000072954",3700
"ENSG00000072958",9755
"ENSG00000073008",7417
"ENSG00000073009",16018
"ENSG00000073050",6381
"ENSG00000073060",17943
"ENSG00000073067",5243
"ENSG00000073111",9747
"ENSG00000073146",12780
"ENSG00000073150",6616
"ENSG00000073169",3941
"ENSG00000073331",22197
"ENSG00000073350",17225
"ENSG00000073417",17636
"ENSG00000073464",8022
"ENSG00000073536",9527
"ENSG00000073578",16586
"ENSG00000073584",18057
"ENSG00000073598",1388
"ENSG00000073605",11966
"ENSG00000073614",15509
"ENSG00000073670",10447
"ENSG00000073711",9857
"ENSG00000073712",18028
"ENSG00000073756",10291
"ENSG00000073792",10793
"ENSG00000073803",20206
"ENSG00000073849",18401
"ENSG00000073905",848
"ENSG00000073910",18845
"ENSG00000073921",13721
"ENSG00000073969",7307
"ENSG00000074047",22818
"ENSG00000074054",19458
"ENSG00000074071",2734
"ENSG00000074181",10484
"ENSG00000074201",7986
"ENSG00000074211",12870
"ENSG00000074219",5789
"ENSG00000074266",13354
"ENSG00000074276",7233
"ENSG00000074317",3725
"ENSG00000074319",7650
"ENSG00000074356",12793
"ENSG00000074370",17438
"ENSG00000074410",11824
"ENSG00000074416",16568
"ENSG00000074527",5581
"ENSG00000074582",9749
"ENSG00000074590",8185
"ENSG00000074603",16589
"ENSG00000074621",19839
"ENSG00000074657",28220
"ENSG00000074660",14029
"ENSG00000074695",8398
"ENSG00000074696",9618
"ENSG00000074706",15405
"ENSG00000074755",26245
"ENSG00000074800",6243
"ENSG00000074803",24250
"ENSG00000074842",2179
"ENSG00000074855",8150
"ENSG00000074935",10936
"ENSG00000074964",17313
"ENSG00000074966",7251
"ENSG00000075073",3626
"ENSG00000075089",9754
"ENSG00000075131",5760
"ENSG00000075142",7292
"ENSG00000075151",16275
"ENSG00000075188",5084
"ENSG00000075213",10703
"ENSG00000075218",5855
"ENSG00000075223",9272
"ENSG00000075234",4793
"ENSG00000075239",8694
"ENSG00000075240",10862
"ENSG00000075275",18050
"ENSG00000075290",2112
"ENSG00000075292",31305
"ENSG00000075303",7909
"ENSG00000075336",6566
"ENSG00000075391",19956
"ENSG00000075399",5273
"ENSG00000075407",16460
"ENSG00000075413",20763
"ENSG00000075415",13121
"ENSG00000075420",19126
"ENSG00000075426",13974
"ENSG00000075539",37937
"ENSG00000075568",17364
"ENSG00000075618",8430
"ENSG00000075624",9954
"ENSG00000075643",6592
"ENSG00000075651",20590
"ENSG00000075702",15657
"ENSG00000075711",21294
"ENSG00000075785",5330
"ENSG00000075790",17320
"ENSG00000075826",22533
"ENSG00000075856",14439
"ENSG00000075884",10661
"ENSG00000075886",2017
"ENSG00000075914",7327
"ENSG00000075945",7291
"ENSG00000075975",4047
"ENSG00000076003",5025
"ENSG00000076043",9845
"ENSG00000076053",16574
"ENSG00000076067",7115
"ENSG00000076108",20999
"ENSG00000076201",13284
"ENSG00000076242",9625
"ENSG00000076248",7929
"ENSG00000076258",4216
"ENSG00000076321",7044
"ENSG00000076344",13149
"ENSG00000076351",22732
"ENSG00000076356",16858
"ENSG00000076382",12480
"ENSG00000076513",13829
"ENSG00000076555",21646
"ENSG00000076604",11117
"ENSG00000076641",12299
"ENSG00000076650",7346
"ENSG00000076662",10745
"ENSG00000076685",13309
"ENSG00000076706",16003
"ENSG00000076716",5646
"ENSG00000076770",25037
"ENSG00000076864",10295
"ENSG00000076924",8236
"ENSG00000076928",17681
"ENSG00000076944",12517
"ENSG00000076984",13222
"ENSG00000077044",19742
"ENSG00000077063",16193
"ENSG00000077092",6122
"ENSG00000077097",10945
"ENSG00000077147",8975
"ENSG00000077150",8002
"ENSG00000077152",1721
"ENSG00000077157",41825
"ENSG00000077232",27424
"ENSG00000077235",19194
"ENSG00000077238",15730
"ENSG00000077254",13999
"ENSG00000077264",12852
"ENSG00000077274",4612
"ENSG00000077312",6253
"ENSG00000077348",2951
"ENSG00000077380",14727
"ENSG00000077420",4675
"ENSG00000077454",17102
"ENSG00000077458",15378
"ENSG00000077463",11941
"ENSG00000077514",8874
"ENSG00000077522",9528
"ENSG00000077549",7623
"ENSG00000077585",4213
"ENSG00000077616",13543
"ENSG00000077684",14858
"ENSG00000077713",7218
"ENSG00000077721",3881
"ENSG00000077782",40505
"ENSG00000077800",4917
"ENSG00000077809",19850
"ENSG00000077935",4562
"ENSG00000077942",11979
"ENSG00000077943",7954
"ENSG00000078018",21863
"ENSG00000078043",14557
"ENSG00000078053",9328
"ENSG00000078061",5434
"ENSG00000078070",9551
"ENSG00000078081",6603
"ENSG00000078098",11674
"ENSG00000078114",18894
"ENSG00000078124",21415
"ENSG00000078140",11828
"ENSG00000078142",20025
"ENSG00000078177",21334
"ENSG00000078237",2048
"ENSG00000078246",6659
"ENSG00000078269",17366
"ENSG00000078295",20915
"ENSG00000078304",29708
"ENSG00000078319",1341
"ENSG00000078369",8420
"ENSG00000078401",2033
"ENSG00000078403",13713
"ENSG00000078487",9046
"ENSG00000078579",2122
"ENSG00000078596",4453
"ENSG00000078618",12687
"ENSG00000078668",6803
"ENSG00000078674",20207
"ENSG00000078687",25248
"ENSG00000078699",21717
"ENSG00000078725",4680
"ENSG00000078747",9831
"ENSG00000078795",7393
"ENSG00000078804",4814
"ENSG00000078808",11514
"ENSG00000078814",9760
"ENSG00000078900",16467
"ENSG00000078902",18015
"ENSG00000078967",9760
"ENSG00000079101",7312
"ENSG00000079102",29384
"ENSG00000079112",4935
"ENSG00000079134",15073
"ENSG00000079150",7412
"ENSG00000079156",9926
"ENSG00000079215",12740
"ENSG00000079246",10975
"ENSG00000079257",1665
"ENSG00000079263",11334
"ENSG00000079277",20122
"ENSG00000079308",24526
"ENSG00000079313",8405
"ENSG00000079332",13536
"ENSG00000079335",12031
"ENSG00000079337",23093
"ENSG00000079385",15103
"ENSG00000079387",18253
"ENSG00000079432",14313
"ENSG00000079435",8252
"ENSG00000079459",17846
"ENSG00000079462",3128
"ENSG00000079482",10749
"ENSG00000079616",10094
"ENSG00000079691",9119
"ENSG00000079739",6189
"ENSG00000079785",5697
"ENSG00000079805",25656
"ENSG00000079819",25613
"ENSG00000079841",26708
"ENSG00000079931",7502
"ENSG00000079950",17271
"ENSG00000079974",15517
"ENSG00000079999",8625
"ENSG00000080007",4361
"ENSG00000080031",7818
"ENSG00000080166",11075
"ENSG00000080189",10483
"ENSG00000080200",8107
"ENSG00000080298",12919
"ENSG00000080345",25090
"ENSG00000080371",7777
"ENSG00000080493",17992
"ENSG00000080503",13042
"ENSG00000080546",8040
"ENSG00000080561",4484
"ENSG00000080573",7002
"ENSG00000080603",24402
"ENSG00000080608",3575
"ENSG00000080802",15676
"ENSG00000080815",19451
"ENSG00000080819",5695
"ENSG00000080822",19519
"ENSG00000080823",30514
"ENSG00000080824",11127
"ENSG00000080839",6634
"ENSG00000080845",18676
"ENSG00000080947",8283
"ENSG00000080986",4067
"ENSG00000081014",16198
"ENSG00000081019",10108
"ENSG00000081026",12973
"ENSG00000081041",2363
"ENSG00000081051",4737
"ENSG00000081052",10159
"ENSG00000081059",27585
"ENSG00000081087",9371
"ENSG00000081148",8337
"ENSG00000081154",9112
"ENSG00000081177",13721
"ENSG00000081181",3714
"ENSG00000081189",31218
"ENSG00000081307",17351
"ENSG00000081320",7318
"ENSG00000081377",19148
"ENSG00000081386",6327
"ENSG00000081665",13896
"ENSG00000081692",9305
"ENSG00000081721",4093
"ENSG00000081760",24683
"ENSG00000081791",8950
"ENSG00000081803",10046
"ENSG00000081818",3621
"ENSG00000081842",7457
"ENSG00000081853",7077
"ENSG00000081870",4054
"ENSG00000081913",12450
"ENSG00000081923",10145
"ENSG00000081985",7293
"ENSG00000082014",12081
"ENSG00000082068",10424
"ENSG00000082074",10741
"ENSG00000082126",9235
"ENSG00000082146",6931
"ENSG00000082153",8661
"ENSG00000082175",19691
"ENSG00000082196",8211
"ENSG00000082212",5824
"ENSG00000082213",15236
"ENSG00000082258",21352
"ENSG00000082269",27529
"ENSG00000082293",8771
"ENSG00000082397",24427
"ENSG00000082438",32730
"ENSG00000082458",17376
"ENSG00000082482",7993
"ENSG00000082497",7078
"ENSG00000082512",17866
"ENSG00000082515",7158
"ENSG00000082516",6527
"ENSG00000082641",23929
"ENSG00000082701",9196
"ENSG00000082781",11007
"ENSG00000082805",39700
"ENSG00000082898",24521
"ENSG00000082929",2218
"ENSG00000082996",12014
"ENSG00000083067",29594
"ENSG00000083093",10120
"ENSG00000083097",17879
"ENSG00000083099",14367
"ENSG00000083123",8182
"ENSG00000083168",13396
"ENSG00000083223",12614
"ENSG00000083290",13704
"ENSG00000083312",21470
"ENSG00000083444",9397
"ENSG00000083454",9850
"ENSG00000083457",9773
"ENSG00000083520",14097
"ENSG00000083535",5420
"ENSG00000083544",7123
"ENSG00000083635",3492
"ENSG00000083642",17940
"ENSG00000083720",7574
"ENSG00000083750",4533
"ENSG00000083799",23655
"ENSG00000083807",12300
"ENSG00000083812",10126
"ENSG00000083814",10694
"ENSG00000083817",2561
"ENSG00000083828",7831
"ENSG00000083838",10475
"ENSG00000083844",6793
"ENSG00000083845",6145
"ENSG00000083857",23288
"ENSG00000083896",10314
"ENSG00000083937",5170
"ENSG00000084070",4203
"ENSG00000084072",11932
"ENSG00000084073",4406
"ENSG00000084090",8309
"ENSG00000084092",3415
"ENSG00000084093",8848
"ENSG00000084110",11343
"ENSG00000084112",25494
"ENSG00000084207",5837
"ENSG00000084234",18120
"ENSG00000084444",9398
"ENSG00000084463",4440
"ENSG00000084623",3542
"ENSG00000084628",7269
"ENSG00000084636",14918
"ENSG00000084652",5304
"ENSG00000084674",15087
"ENSG00000084676",15974
"ENSG00000084693",9718
"ENSG00000084710",7705
"ENSG00000084731",12543
"ENSG00000084733",5379
"ENSG00000084734",5506
"ENSG00000084754",5411
"ENSG00000084764",5923
"ENSG00000084774",12559
"ENSG00000085063",15169
"ENSG00000085117",8099
"ENSG00000085185",18310
"ENSG00000085224",27808
"ENSG00000085231",10733
"ENSG00000085274",12740
"ENSG00000085276",16345
"ENSG00000085365",16920
"ENSG00000085377",3762
"ENSG00000085382",19471
"ENSG00000085415",16608
"ENSG00000085433",8276
"ENSG00000085449",7004
"ENSG00000085465",4321
"ENSG00000085491",12159
"ENSG00000085511",15195
"ENSG00000085514",4184
"ENSG00000085552",12553
"ENSG00000085563",9677
"ENSG00000085644",19388
"ENSG00000085662",8806
"ENSG00000085719",12324
"ENSG00000085721",6482
"ENSG00000085733",14586
"ENSG00000085741",2844
"ENSG00000085760",7045
"ENSG00000085788",22719
"ENSG00000085831",13580
"ENSG00000085832",10522
"ENSG00000085840",3941
"ENSG00000085871",4822
"ENSG00000085872",10991
"ENSG00000085978",16383
"ENSG00000085982",17348
"ENSG00000085998",13901
"ENSG00000085999",7484
"ENSG00000086015",11997
"ENSG00000086061",4496
"ENSG00000086062",5472
"ENSG00000086065",3333
"ENSG00000086102",8324
"ENSG00000086159",7113
"ENSG00000086189",5450
"ENSG00000086200",13691
"ENSG00000086205",10435
"ENSG00000086232",10368
"ENSG00000086289",6269
"ENSG00000086300",7342
"ENSG00000086475",8243
"ENSG00000086504",6919
"ENSG00000086506",536
"ENSG00000086544",3967
"ENSG00000086570",17109
"ENSG00000086589",7638
"ENSG00000086598",6612
"ENSG00000086619",6870
"ENSG00000086666",11324
"ENSG00000086696",4327
"ENSG00000086712",10880
"ENSG00000086717",8982
"ENSG00000086730",7412
"ENSG00000086758",22520
"ENSG00000086827",4573
"ENSG00000086848",13200
"ENSG00000086967",4020
"ENSG00000086991",14160
"ENSG00000087008",6722
"ENSG00000087053",12012
"ENSG00000087074",4103
"ENSG00000087076",2583
"ENSG00000087077",6798
"ENSG00000087085",11148
"ENSG00000087086",878
"ENSG00000087087",9912
"ENSG00000087088",6480
"ENSG00000087095",8102
"ENSG00000087111",14575
"ENSG00000087116",8508
"ENSG00000087152",7282
"ENSG00000087157",12414
"ENSG00000087191",12590
"ENSG00000087206",10992
"ENSG00000087237",3414
"ENSG00000087245",7502
"ENSG00000087250",3833
"ENSG00000087253",13355
"ENSG00000087258",16873
"ENSG00000087263",10823
"ENSG00000087266",34009
"ENSG00000087269",6101
"ENSG00000087274",31773
"ENSG00000087299",6012
"ENSG00000087301",6039
"ENSG00000087302",4293
"ENSG00000087303",9372
"ENSG00000087338",6319
"ENSG00000087365",14579
"ENSG00000087448",9968
"ENSG00000087460",33983
"ENSG00000087470",21212
"ENSG00000087494",8652
"ENSG00000087502",8020
"ENSG00000087510",4489
"ENSG00000087586",7116
"ENSG00000087589",7962
"ENSG00000087842",3966
"ENSG00000087884",3791
"ENSG00000087903",16299
"ENSG00000087995",4525
"ENSG00000088002",3978
"ENSG00000088035",7991
"ENSG00000088038",15284
"ENSG00000088053",5515
"ENSG00000088179",18322
"ENSG00000088205",12037
"ENSG00000088247",8244
"ENSG00000088256",8920
"ENSG00000088280",10445
"ENSG00000088298",5881
"ENSG00000088305",8636
"ENSG00000088320",1665
"ENSG00000088325",3605
"ENSG00000088340",15323
"ENSG00000088356",1385
"ENSG00000088367",13249
"ENSG00000088386",4727
"ENSG00000088387",16815
"ENSG00000088448",9819
"ENSG00000088451",3411
"ENSG00000088538",8755
"ENSG00000088543",9776
"ENSG00000088682",11017
"ENSG00000088726",7164
"ENSG00000088727",11465
"ENSG00000088756",19635
"ENSG00000088766",7603
"ENSG00000088808",19831
"ENSG00000088812",9163
"ENSG00000088826",7471
"ENSG00000088827",11881
"ENSG00000088832",5272
"ENSG00000088833",15088
"ENSG00000088836",6765
"ENSG00000088854",10963
"ENSG00000088876",7918
"ENSG00000088881",9046
"ENSG00000088882",2391
"ENSG00000088888",6526
"ENSG00000088899",9292
"ENSG00000088930",4211
"ENSG00000088970",9695
"ENSG00000088986",7168
"ENSG00000089006",17534
"ENSG00000089009",8289
"ENSG00000089022",8920
"ENSG00000089041",13236
"ENSG00000089048",3216
"ENSG00000089050",5506
"ENSG00000089053",23041
"ENSG00000089057",10204
"ENSG00000089060",18646
"ENSG00000089063",5260
"ENSG00000089091",16424
"ENSG00000089094",24766
"ENSG00000089101",14771
"ENSG00000089123",6541
"ENSG00000089127",8474
"ENSG00000089154",12560
"ENSG00000089157",13838
"ENSG00000089159",18103
"ENSG00000089163",2452
"ENSG00000089177",11409
"ENSG00000089195",8357
"ENSG00000089199",5615
"ENSG00000089220",2405
"ENSG00000089225",6696
"ENSG00000089234",7036
"ENSG00000089248",5966
"ENSG00000089280",12371
"ENSG00000089289",2353
"ENSG00000089327",7228
"ENSG00000089335",19501
"ENSG00000089351",11157
"ENSG00000089356",7612
"ENSG00000089472",14125
"ENSG00000089486",13059
"ENSG00000089505",5267
"ENSG00000089558",5061
"ENSG00000089597",12945
"ENSG00000089639",7693
"ENSG00000089682",9342
"ENSG00000089685",9026
"ENSG00000089692",6098
"ENSG00000089693",7410
"ENSG00000089723",4534
"ENSG00000089737",13368
"ENSG00000089775",14111
"ENSG00000089818",10976
"ENSG00000089820",17658
"ENSG00000089847",6965
"ENSG00000089876",5391
"ENSG00000089902",11258
"ENSG00000089916",28029
"ENSG00000090006",23980
"ENSG00000090013",2783
"ENSG00000090020",12021
"ENSG00000090054",5245
"ENSG00000090060",22166
"ENSG00000090061",12286
"ENSG00000090097",15027
"ENSG00000090238",9263
"ENSG00000090263",4465
"ENSG00000090266",7425
"ENSG00000090273",3309
"ENSG00000090316",22160
"ENSG00000090339",5495
"ENSG00000090372",18438
"ENSG00000090376",11097
"ENSG00000090432",2436
"ENSG00000090447",13433
"ENSG00000090470",3490
"ENSG00000090487",9205
"ENSG00000090520",8257
"ENSG00000090530",9270
"ENSG00000090534",3816
"ENSG00000090539",18344
"ENSG00000090554",5900
"ENSG00000090565",13509
"ENSG00000090581",6869
"ENSG00000090612",24202
"ENSG00000090615",17042
"ENSG00000090621",19132
"ENSG00000090661",9970
"ENSG00000090674",8254
"ENSG00000090686",15712
"ENSG00000090776",3314
"ENSG00000090857",25337
"ENSG00000090861",6605
"ENSG00000090863",16854
"ENSG00000090889",5270
"ENSG00000090905",31996
"ENSG00000090920",17160
"ENSG00000090924",19769
"ENSG00000090932",4854
"ENSG00000090971",4238
"ENSG00000090975",14954
"ENSG00000090989",9640
"ENSG00000091009",7451
"ENSG00000091039",18702
"ENSG00000091073",13552
"ENSG00000091106",4806
"ENSG00000091127",6293
"ENSG00000091128",13179
"ENSG00000091129",17166
"ENSG00000091136",13293
"ENSG00000091137",8652
"ENSG00000091140",11094
"ENSG00000091157",17637
"ENSG00000091164",18625
"ENSG00000091262",12926
"ENSG00000091317",5336
"ENSG00000091409",16650
"ENSG00000091428",14987
"ENSG00000091436",18069
"ENSG00000091483",2562
"ENSG00000091490",12929
"ENSG00000091513",13805
"ENSG00000091527",9652
"ENSG00000091536",30400
"ENSG00000091542",6499
"ENSG00000091592",25818
"ENSG00000091622",17766
"ENSG00000091640",5628
"ENSG00000091651",8808
"ENSG00000091656",34210
"ENSG00000091704",7041
"ENSG00000091732",7925
"ENSG00000091831",22012
"ENSG00000091844",8940
"ENSG00000091879",12427
"ENSG00000091947",6731
"ENSG00000091972",7791
"ENSG00000091986",9222
"ENSG00000092009",1315
"ENSG00000092010",5532
"ENSG00000092020",11347
"ENSG00000092036",11490
"ENSG00000092068",19028
"ENSG00000092094",11962
"ENSG00000092096",12179
"ENSG00000092098",13719
"ENSG00000092108",13362
"ENSG00000092140",16530
"ENSG00000092148",22575
"ENSG00000092199",24771
"ENSG00000092200",11775
"ENSG00000092201",11080
"ENSG00000092203",15529
"ENSG00000092208",6709
"ENSG00000092295",6549
"ENSG00000092330",14784
"ENSG00000092421",20789
"ENSG00000092439",14170
"ENSG00000092445",11367
"ENSG00000092470",7023
"ENSG00000092529",12176
"ENSG00000092531",12308
"ENSG00000092607",6501
"ENSG00000092621",8296
"ENSG00000092758",11131
"ENSG00000092820",5871
"ENSG00000092841",10402
"ENSG00000092847",14651
"ENSG00000092850",3522
"ENSG00000092853",6343
"ENSG00000092871",18634
"ENSG00000092929",14566
"ENSG00000092931",15627
"ENSG00000092964",10950
"ENSG00000092969",6966
"ENSG00000092978",9231
"ENSG00000093000",17649
"ENSG00000093009",6448
"ENSG00000093010",9175
"ENSG00000093072",10303
"ENSG00000093100",4328
"ENSG00000093134",9032
"ENSG00000093144",20369
"ENSG00000093167",19886
"ENSG00000093183",15250
"ENSG00000093217",9792
"ENSG00000094631",24332
"ENSG00000094804",4582
"ENSG00000094841",8879
"ENSG00000094880",8007
"ENSG00000094914",10605
"ENSG00000094916",14561
"ENSG00000094963",11624
"ENSG00000094975",11148
"ENSG00000095002",5866
"ENSG00000095015",10724
"ENSG00000095059",11206
"ENSG00000095066",15798
"ENSG00000095110",6571
"ENSG00000095139",6335
"ENSG00000095203",7879
"ENSG00000095209",5419
"ENSG00000095261",6516
"ENSG00000095303",8427
"ENSG00000095319",12431
"ENSG00000095321",8607
"ENSG00000095370",9878
"ENSG00000095380",7703
"ENSG00000095383",6965
"ENSG00000095397",8145
"ENSG00000095464",3783
"ENSG00000095485",9355
"ENSG00000095539",13790
"ENSG00000095564",10401
"ENSG00000095574",5871
"ENSG00000095585",5632
"ENSG00000095587",10155
"ENSG00000095627",6573
"ENSG00000095637",21987
"ENSG00000095739",3761
"ENSG00000095752",3870
"ENSG00000095787",22927
"ENSG00000095794",31827
"ENSG00000095906",13994
"ENSG00000095951",16345
"ENSG00000095970",2032
"ENSG00000096060",14124
"ENSG00000096063",16702
"ENSG00000096070",22852
"ENSG00000096080",1998
"ENSG00000096092",992
"ENSG00000096093",13640
"ENSG00000096384",2943
"ENSG00000096395",908
"ENSG00000096401",6423
"ENSG00000096433",11036
"ENSG00000096654",5563
"ENSG00000096696",15448
"ENSG00000096717",10060
"ENSG00000096746",13573
"ENSG00000096872",5090
"ENSG00000096968",7079
"ENSG00000096996",5502
"ENSG00000097007",8523
"ENSG00000097021",7197
"ENSG00000097033",7981
"ENSG00000097046",5458
"ENSG00000097096",8512
"ENSG00000099139",15063
"ENSG00000099194",5362
"ENSG00000099203",4934
"ENSG00000099204",19354
"ENSG00000099219",15233
"ENSG00000099246",9304
"ENSG00000099250",18273
"ENSG00000099251",3813
"ENSG00000099256",2636
"ENSG00000099260",11521
"ENSG00000099282",4934
"ENSG00000099284",2249
"ENSG00000099290",10245
"ENSG00000099308",8666
"ENSG00000099326",13110
"ENSG00000099330",9805
"ENSG00000099331",21436
"ENSG00000099337",3143
"ENSG00000099338",18572
"ENSG00000099341",6053
"ENSG00000099364",10651
"ENSG00000099365",9969
"ENSG00000099377",6454
"ENSG00000099381",7175
"ENSG00000099385",6559
"ENSG00000099622",31238
"ENSG00000099624",6151
